"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"IDA blend","IDB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3659.04582773097","3634.22790135497","3656.05002777678","3557.72499357382","3507.73909060992","3500.82859883316","3565.43100666608","3537.98267028688","3542.66703589388","3533.74584865779","3568.16453913692","3621.26622938858","3751.51164439684","3845.23446756939","4038.02938523566","4192.32719148608","4335.86431418882","4462.55698319969","4524.0071159549","4664.44308131193","4796.52932117321","4887.16330690291","4984.46950310321","5140.1776536486","5309.0959916885","5404.50131797269","5439.56129184723","5482.1773919986","5596.31853329893","5636.60693804976","5447.86231103154","5619.48560426145","5734.92086744143","",
"Indonesia","IDN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4915.16809045327","5157.56961626281","5399.54935234408","5654.98970315546","5981.81389906972","6368.59098058135","6756.23815975776","6961.27837274005","5953.58797609297","5911.34721410483","6113.08460011177","6247.09851235887","6439.13226984123","6657.27074322805","6903.72758803045","7205.31131267297","7503.54170150879","7875.64596758343","8241.24712534728","8513.77725132789","8931.18464175875","9363.89211559461","9804.62269924668","10224.7290604315","10612.8741686912","11007.4338172377","11439.6625107783","11899.2653212314","12394.6298673292","12895.2657818001","12523.2252303982","12897.0571071313","13495.5291532944","",
"IDA only","IDX","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2118.876948324","2102.7425193469","2075.31083223288","2067.4625715081","2036.6168817497","2087.83637580455","2142.35984276076","2205.93575497988","2242.57071032323","2272.70439392361","2312.60429347415","2352.41061205727","2382.38101664688","2444.06811575241","2531.25467081045","2631.09457128293","2740.46607525171","2855.81270078492","2964.07947432359","3031.11978607558","3154.01491174998","3245.98422139957","3289.17173236452","3375.53783097916","3493.21318460827","3593.47946554779","3697.8692952881","3824.26124814169","3930.35422668807","4043.24228720699","3947.42113916352","3991.52160215489","4083.28915405358","",
"Isle of Man","IMN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2191.55784129878","2168.65375047807","2240.58508794822","2299.45569621329","2403.50914345813","2534.5711958202","2673.24032587807","2728.62647783111","2843.1993523957","3037.99641943364","3097.72198408186","3188.95978942054","3251.97070049885","3447.62618644268","3659.05552258059","3886.13691197048","4135.86180757256","4387.88574891653","4459.44253799832","4743.5852568449","5076.26117230206","5270.07653615107","5484.08504625847","5759.09062565416","6109.59926031888","6520.22955885091","6975.40611267983","7363.81998926714","7754.27981914407","7972.32032754259","7436.07877672902","8044.67480751057","8568.58749567265","",
"Not classified","INX","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29081.8033825192","29473.0405408793","30251.3078098974","30910.96511911","32561.5399403612","35516.0991197577","37836.4773079838","41587.5802566012","44763.8333100348","48922.7874133739","52814.5004786693","54738.2528124911","56998.8088083896","57767.9433987308","60571.6860249554","62668.0360948081","64043.7183622585","65522.6357897165","61321.5563527271","57608.6514207691","58259.8735156203","58749.2892069556","58424.9984253403","58800.8308658024","63526.2760740372","78330.8799698127","78819.0788246546","85225.2324725638","91305.8596866291","94837.0687401879","100077.397521154","114120.544516392","122595.800080785","",
"Iran, Islamic Rep.","IRN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9465.96349773004","10265.3994737709","10357.2776160878","10139.4421453316","9928.97555051956","10032.0668063559","10529.9735363046","10521.4911569899","10574.3319408981","10616.5827738621","11053.7952344321","11126.3213645339","11908.6975965922","12818.043593621","13159.5515989222","13362.4337267373","13815.3399439772","14726.4551071149","14562.2435014669","14510.1857227387","15137.3843681526","15340.6353202989","14578.3730379556","14148.9054941181","14575.037176839","14046.0482759251","15006.1905359616","15201.3768071794","14728.0832005661","14119.7281189866","14468.6113892607","15042.3741124724","15499.9117637776","",
"Iraq","IRQ","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10577.7542624619","3762.94708775158","4843.02466217667","6012.34002364304","5950.43184148495","5873.30734258317","6312.53104035155","7416.21331208432","9687.75324403186","11024.1825982948","12466.7214666245","12288.7486067762","10924.7666722045","6711.98874151838","10002.9867273479","9872.6403908362","10355.4145483053","10640.7599226683","11296.5593009284","11265.4983668535","11612.649492682","12059.6122013674","13137.1996334976","13494.8704237408","13056.0954105876","13306.499842774","14773.2774747411","14166.4704252788","14192.3055062232","14624.3440901461","12563.7396922937","12476.3625169213","13061.9975290902","",
"Iceland","ISL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38953.723686697","40513.4593882941","42502.1329798882","45145.438653244","46402.499221758","48053.2175734527","49321.8226183646","49157.049504338","49863.8276891855","53284.5389672166","55659.8725185793","57802.9716923201","61123.9150087656","61323.4235282566","56430.8185597688","54911.2225557845","55754.1906509389","56048.1849700872","58048.0827327072","58374.4345037891","60332.3978745286","63251.4598068456","64376.9626930367","65740.0632735515","65507.1900170241","59801.8514379999","61481.3794980574","64294.7470045842","",
"Israel","ISR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29269.3690030104","30203.827769535","30575.1782827376","31113.7837504969","31341.6824830256","33171.3454474515","32506.8351649669","31822.2882916931","31688.5244240061","32622.8752377244","33377.8945551828","34623.7486959527","36066.3757285171","36583.2151654916","36034.6111250461","37387.976356072","38744.4880840816","39020.0023757237","39989.6962910543","40766.846888804","40960.5991373656","41981.6009358289","42936.4429694657","43831.4405122313","44789.8910385071","43189.5314715676","46126.6423137421","48318.8927974925","",
"Italy","ITA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42903.7955963572","43533.6986595546","43867.0830322046","43466.400340423","44392.3283271405","45673.1368275734","46238.7202385991","47060.0823112941","47898.3750277766","48668.884924255","50489.0751986388","51445.4008867353","51499.2948384532","51341.9599662101","51736.9427329412","51904.3925787616","52675.2544850889","53189.3239522036","52329.816057005","49340.9942262228","50032.2197847265","50299.5356507818","48668.7944649272","47222.161368839","46788.7498174762","47198.3747487065","47890.1568172825","48761.9175535661","49306.9863721093","50119.8137156754","45844.7297931758","49912.83903304","51941.1726701056","",
"Jamaica","JAM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8697.74951328017","9043.5694754127","9134.42248891329","9895.09130846584","9930.53581641665","10061.8701805065","9957.09229618734","9758.54453624052","9450.77956209296","9477.31622358231","9502.27576450865","9581.65663233489","9725.46979455176","10033.4217841789","10116.6385880382","10158.1049136776","10402.8691955419","10506.6725358907","10382.3659683163","9890.99108006327","9705.88289485541","9829.70370444318","9721.07299520522","9724.49146582283","9751.43696717559","9806.42298183399","9912.02005745039","9990.60436407529","10166.8968727091","10250.5502619805","9211.84901209866","9610.98933709822","10113.966460305","",
"Jordan","JOR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7897.98689354884","7618.36399204473","8259.86430532349","8188.19383833617","8188.61186217673","8345.20386081526","8241.19828246817","8289.05408224778","8343.54813590796","8441.01001269887","8615.96236288039","8881.82172282611","9195.66596074055","9364.31501610192","9916.09522504974","10447.9884982157","10555.551547742","10716.7159728827","11214.3388418557","11521.2988073125","11531.5915806065","11549.4307269906","11662.8835679409","11216.1742189118","10305.7035773199","9632.6373366873","9360.92517300209","9357.04032493999","9313.70448638998","9265.26660079226","8970.22028319694","9115.01951145213","9222.51545107609","",
"Japan","JPN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35261.2035199816","36360.4696473027","36551.9966163121","36266.388003843","36557.0847493329","37430.9890101192","38516.5405568297","38801.9118985504","38205.0437875301","38008.0048692694","38993.5110396843","39049.8612215112","38975.5134044185","39489.2465139122","40338.9458436718","41062.7636040889","41599.9167768887","42168.7633265091","41632.3302929168","39267.0092891636","40868.7981825173","40954.316879505","41583.6973575307","42478.7328274802","42661.1284873272","43372.914534707","43722.223864322","44491.1280531283","44834.2296052586","44716.687334011","42988.5171946741","44291.9852770528","44913.7660767267","",
"Kazakhstan","KAZ","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17667.8894264568","15625.2953957809","14808.5106512422","13494.084379819","11965.4190906103","11213.1058225945","11441.3503225317","11820.8671091384","11798.4446545564","12233.288231537","13472.534580429","15317.3547621321","16817.761690056","18320.0793658971","19939.7611321495","21680.3427509133","23747.6345263612","25567.0460415134","25920.6987073916","25716.8473930762","27206.939423305","28804.9410951792","29765.3139810121","31100.3231480929","31932.7920069739","31847.1268264596","31742.8228255039","32597.794216455","33491.1486237548","34549.8076969198","33251.4316414896","34233.4732249708","34210.8758483736","",
"Kenya","KEN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4128.85843840307","4055.87094941488","3903.09751650141","3803.33303923988","3792.65062003321","3850.06685950814","3902.65624860845","3817.71051413152","3838.69224551811","3818.70444411843","3731.22198404997","3756.73304275778","3664.40987922876","3661.58415740084","3735.13413768205","3839.74491424963","3968.44893137007","4116.40289625378","4004.87104249848","4016.61228099329","4219.7078988625","4319.56389933621","4404.24467266491","4462.65783973069","4580.39122944666","4703.29766544415","4794.71416389442","4871.58046176916","5043.16163895922","5197.22810131254","5079.92772835504","5360.36190289931","5513.85968314429","",
"Kyrgyz Republic","KGZ","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6095.73105971161","5520.47184950777","4701.99138036725","3973.95098504519","3176.90200634332","2974.74686285621","3138.69192629328","3399.94947466962","3419.23406175674","3491.95360336814","3638.4349165908","3795.86986795253","3760.53541398764","3982.93353860166","4211.53320855237","4156.99070030627","4240.14823921813","4558.69969896476","4894.96946951223","4975.8173010707","4893.62909578067","5122.39233993118","5033.35785733769","5473.06139309645","5580.2237693912","5678.37233926118","5805.10255213585","5963.81939030604","6065.99208716756","6213.96196780844","5661.25820729956","5802.3889721604","5991.54120598372","",
