Time Period,ARS:Argentine peso,BRL:Brazilian real,CAD:Canadian dollar,CLP:Chilean peso,CNY:Renminbi,COP:Colombian peso,MXN:Mexican peso,RUB:Russian rouble,TRY:Turkish lira,UYU:Uruguayan peso,EUR:Euro
26/09/10,,,,NaN,,1809.46,,,,NaN,
27/09/10,3.958967129,1.708021073,1.023596,485.96,6.692291,1809.46,12.500037,30.588039,1.474808934,20.299,0.742005
28/09/10,3.967979198,1.712407132,1.032467,485.24,6.690565,1802.15,12.543982,30.572065,1.473254086,20.299,0.742942
29/09/10,3.970979355,1.7079568,1.026963,484.86,6.686797,1804.06,12.449489,30.396371,1.455954742,20.3,0.7347
30/09/10,3.963511137,1.699956038,1.03114,485.23,6.691164,1799.89,12.548212,30.548285,1.451201641,20.296,0.732708
01/10/10,3.961022876,1.678274807,1.026155,483.65,6.69117,1801.01,12.527102,30.453155,1.446597698,20.295,0.728544
02/10/10,,,,NaN,,1795.93,,,,NaN,
03/10/10,,,,NaN,,1795.93,,,,NaN,
04/10/10,3.961036118,1.683910981,1.021379,480.79,6.691208,1795.93,12.554031,30.503101,1.445968625,20.3,0.729661
05/10/10,3.960014514,1.693759071,1.021045,485.49,6.691219,1802.09,12.550871,30.217707,1.443323657,20.3,0.725689
06/10/10,3.956480947,1.668086028,1.011692,483.77,6.691181,1802.43,12.475029,29.849885,1.418158199,20.25,0.721709
07/10/10,3.95948461,1.674302076,1.010737,481.84,6.678454,1796.29,12.463994,29.759843,1.41896922,NaN,0.71582
08/10/10,3.958988035,1.68617558,1.021191,482.27,6.670607,1786.2,12.565734,29.979098,1.425832492,20.2,0.720773
09/10/10,,,,NaN,,1786.37,,,,NaN,
10/10/10,,,,NaN,,1786.37,,,,NaN,
11/10/10,3.956515499,1.664609644,1.011768,NaN,6.667767,1786.37,12.403918,29.832807,1.41216992,NaN,0.717566
12/10/10,3.958505024,1.670353502,1.013735,483.2,6.67339,1786.37,12.459987,30.130847,1.421166775,20.15,0.722909
13/10/10,3.954506376,1.664994985,1.002937,479.09,6.664135,1786.77,12.387161,30.094211,1.413024789,20.009,0.716435
14/10/10,3.953478477,1.646195305,0.999078,475.93,6.650805,1791.56,12.341111,30.011205,1.401460889,20.235,0.70917
15/10/10,3.950528781,1.658669884,1.005394,477.96,6.641209,1801.2,12.391227,30.211513,1.405919512,20.419,0.709774
16/10/10,,,,NaN,,1807.88,,,,NaN,
17/10/10,,,,NaN,,1807.88,,,,NaN,
18/10/10,3.950993092,1.674654577,1.021301,478.14,6.64407,1807.88,12.500936,30.481793,1.421128382,20.35,0.719632
19/10/10,3.953964933,1.68749549,1.025832,481.43,6.644707,1807.88,12.454506,30.514467,1.426870626,20.255,0.721553
20/10/10,3.955775197,1.673760912,1.028786,485.71,6.651901,1817.45,12.463531,30.802251,1.429261958,20.225,0.721449
21/10/10,3.95697774,1.677868151,1.020263,485.87,6.6504,1812.6,12.352026,30.681221,1.420305365,20.2,0.71347
22/10/10,3.960025836,1.693268265,1.026195,485.99,6.659035,1816.28,12.374049,30.465552,1.427874264,20.228,0.717669
23/10/10,,,,NaN,,1823.05,,,,NaN,
24/10/10,,,,NaN,,1823.05,,,,NaN,
25/10/10,3.955028152,1.702587129,1.01853,486.98,6.658114,1823.05,12.282232,30.269047,1.414368185,20.2,0.712708
26/10/10,3.952990224,1.701696377,1.023936,485.51,6.662665,1830.96,12.397427,30.39642,1.422153537,20.15,0.718804
27/10/10,3.956965877,1.705861045,1.029486,491.01,6.680577,1838.45,12.449975,30.657973,1.436934,20.1,0.72448
28/10/10,3.956989247,1.71335787,1.024392,494.44,6.687378,1846.41,12.407808,30.706502,1.433860143,20.05,0.721657
29/10/10,3.955978928,1.705852638,1.021145,491.76,6.67078,1839.9,12.379592,30.852493,1.435159125,20.001,0.721657
30/10/10,,,,NaN,,1831.64,,,,NaN,
31/10/10,,,,NaN,,1831.64,,,,NaN,
01/11/10,3.95547896,1.701206377,1.016803,NaN,6.701494,1831.64,12.34748,30.805185,1.426971133,19.984,0.718081
02/11/10,3.958767299,1.703096019,1.010701,488.72,6.6777,1831.64,12.299829,30.785775,1.414609787,NaN,0.713369
03/11/10,3.95875553,1.69159412,1.008706,486.92,6.67611,1845.51,12.285001,30.81811,1.410589411,20,0.713572
04/11/10,3.956262286,1.682111766,1.001755,488.04,6.663507,1840.51,12.218899,30.490031,1.392165122,NaN,0.70205
05/11/10,3.958747515,1.676370349,1.001136,481.04,6.656632,1821.05,12.224013,30.751207,1.396904289,19.9,0.710026
06/11/10,,,,NaN,,1817.7,,,,NaN,
07/11/10,,,,NaN,,1817.7,,,,NaN,
08/11/10,3.958755479,1.696270748,1.00309,478.32,6.678092,1817.7,12.248473,30.764533,1.409858447,19.927,0.718546
09/11/10,3.961276443,1.695087845,0.998996,480.22,6.64403,1828.28,12.173467,30.621513,1.407171029,19.842,0.717103
10/11/10,3.961220044,1.702687001,1.004503,477.05,6.633696,1836.27,12.291866,30.70443,1.415250545,19.873,0.726216
11/11/10,3.961970803,1.714671533,1.003066,480.17,6.625693,1858.01,12.245912,30.6,1.426277372,19.791,0.729927
12/11/10,3.961271971,1.71832835,1.010211,480.03,6.637007,1858.01,12.247028,30.756327,1.430967836,19.8,0.729341
13/11/10,,,,NaN,,1861.74,,,,NaN,
14/11/10,,,,NaN,,1861.74,,,,NaN,
15/11/10,3.96374578,1.722148833,1.009027,480.64,6.643916,1861.74,12.314472,30.967415,1.447673565,19.849,0.733891
16/11/10,3.968777549,1.726711725,1.01506,483.13,6.637893,1861.74,12.295768,31.091316,1.454672348,19.879,0.734646
17/11/10,3.975001854,1.737259847,1.022031,483.92,6.642534,1880.98,12.397077,31.390327,1.46064832,19.996,0.741785
18/11/10,3.971275738,1.713563421,1.018172,485.41,6.633619,1875.78,12.299993,31.062505,1.446984685,20.08,0.732762
19/11/10,3.967529618,1.715737897,1.020696,480.99,6.639535,1865.82,12.301667,31.053825,1.446906538,20.15,0.731315
20/11/10,,,,NaN,,1875.39,,,,NaN,
21/11/10,,,,NaN,,1875.39,,,,NaN,
22/11/10,3.971495567,1.718472924,1.015974,480.53,6.641606,1875.39,12.279988,31.078259,1.444859676,20.128,0.732762
23/11/10,3.971547125,1.732957913,1.022451,479.19,6.644932,1882,12.393228,31.345584,1.475992887,20.05,0.74096
24/11/10,3.973311343,1.729514956,1.016268,481.38,6.654322,1892.84,12.433016,31.346428,1.480995577,20.073,0.749681
25/11/10,3.971473613,1.719240297,1.009984,482.04,6.650777,1889.11,12.347496,31.267172,1.475865175,19.998,0.750694
26/11/10,3.97731569,1.728695652,1.022533,481.74,6.667524,1889.11,12.49482,31.409452,1.490132325,19.992,0.756144
27/11/10,,,,NaN,,1906.69,,,,NaN,
28/11/10,,,,NaN,,1906.69,,,,NaN,
29/11/10,3.97839647,1.729727674,1.021527,482.78,6.660581,1906.69,12.522516,31.308002,1.501977788,20,0.760688
30/11/10,3.977535005,1.72126481,1.023696,486.39,6.667026,1916.96,12.555008,31.508309,1.511386367,19.95,0.769349
01/12/10,3.987800229,1.704079299,1.018681,487.87,6.663363,1932.63,12.368586,31.448342,1.495234464,19.924,0.762486
02/12/10,3.983276321,1.703154694,1.010338,485.34,6.661269,1933.58,12.39179,31.393767,1.489927784,19.949,0.760167
03/12/10,3.978559565,1.700890835,1.001736,484.74,6.663295,1920,12.334969,31.310962,1.495772309,19.95,0.754945
04/12/10,,,,NaN,,1896.73,,,,NaN,
05/12/10,,,,NaN,,1896.73,,,,NaN,
06/12/10,3.975903614,1.687123494,1.006476,481.84,6.648419,1896.73,12.384036,31.279744,1.485090361,19.95,0.753012
07/12/10,3.981141959,1.671630622,1.001721,479.26,6.644616,1889.75,12.328594,31.031355,1.47526753,19.95,0.748335
08/12/10,3.977272727,1.683484848,1.012197,NaN,6.661667,1880.82,12.532348,31.242424,1.495075758,19.95,0.757576
09/12/10,3.973058877,1.695777206,1.010595,475.91,6.654987,1880.82,12.420917,30.962237,1.504691993,19.9,0.756773
10/12/10,3.979160375,1.704394443,1.009589,475.21,6.655618,1902.72,12.45447,30.896859,1.498565388,19.95,0.755059
11/12/10,,,,NaN,,1911.87,,,,NaN,
12/12/10,,,,NaN,,1911.87,,,,NaN,
13/12/10,3.972262003,1.707092787,1.006935,474.71,6.666993,1911.87,12.435517,30.882867,1.505238562,19.95,0.75375
14/12/10,3.974692966,1.697208783,1.007146,473.72,6.65508,1894.12,12.393822,30.699665,1.503237812,19.95,0.744325
15/12/10,3.974550898,1.698652695,1.005988,473.78,6.655464,1899.89,12.407635,30.641841,1.517739521,NaN,0.748503
16/12/10,3.973409881,1.703278441,1.004457,474.12,6.663318,1905.84,12.424007,30.725185,1.527647681,19.95,0.755401
17/12/10,3.974358974,1.707390649,1.007391,473.92,6.655505,1916.09,12.427979,30.707768,1.53627451,19.985,0.754148
18/12/10,,,,NaN,,1923.13,,,,NaN,
19/12/10,,,,NaN,,1923.13,,,,NaN,
20/12/10,3.970487564,1.708830912,1.012855,472.34,6.674527,1923.13,12.407013,30.771279,1.557009204,19.95,0.76063
21/12/10,3.975674648,1.698897758,1.019384,471.02,6.658913,1928.71,12.392018,30.746332,1.556746484,19.95,0.760167
22/12/10,3.973459426,1.696613789,1.016016,468.69,6.646126,1934.96,12.349985,30.721858,1.552394753,19.976,0.76266
23/12/10,3.972749541,1.701316595,1.015998,469.82,6.643065,1934.44,12.32601,30.621173,1.554041641,20,0.765462
24/12/10,3.977402855,1.691350485,1.010459,469.31,6.626994,1928.33,12.360027,30.492022,1.548896862,20,0.763417
25/12/10,,,,NaN,,1939.54,,,,NaN,
26/12/10,,,,NaN,,1939.54,,,,NaN,
27/12/10,3.973812424,1.68955542,1.007917,469.52,6.630786,1939.54,12.347975,30.389083,1.549634592,20.013,0.761267
28/12/10,3.971201213,1.684122774,1.00197,471.21,6.624782,1964.57,12.328003,30.265252,1.558469117,20.086,0.757863
29/12/10,3.981425091,1.684454933,1.001446,469.64,6.621194,2027.33,12.383983,30.446787,1.564022533,20.05,0.761267
30/12/10,3.975903614,1.670331325,0.999623,468.37,6.600828,1989.88,12.385015,30.529518,1.553915663,20.094,0.753012
31/12/10,3.973955995,1.659706631,0.997006,NaN,6.602305,1913.98,12.383999,30.549319,1.548720251,20.094,0.748391
01/01/11,,,,NaN,,1913.98,,,,NaN,
02/01/11,,,,NaN,,1913.98,,,,NaN,
03/01/11,3.970632304,1.65328139,0.99131,468.01,6.589676,1913.98,12.310009,30.558211,1.558810309,19.95,0.749176
04/01/11,3.971388123,1.653528053,0.99322,466.05,6.608822,1902.71,12.192981,30.475747,1.545637434,19.949,0.745101
05/01/11,3.97335957,1.665026867,1.000378,486.82,6.619012,1899.86,12.258987,30.593128,1.550745478,19.95,0.75683
06/01/11,3.972194638,1.683752196,0.993889,493.65,6.626537,1894.82,12.179971,30.580552,1.546940646,NaN,0.763884
07/01/11,3.973458838,1.690996065,0.992747,494.74,6.628038,1869.94,12.218887,30.749016,1.569631973,19.996,0.771545
08/01/11,,,,NaN,,1859.97,,,,NaN,
09/01/11,,,,NaN,,1859.97,,,,NaN,
10/01/11,3.975819577,1.690924591,0.995892,496.96,6.637681,1859.97,12.262497,30.748663,1.590637836,19.998,0.775014
11/01/11,3.977448255,1.68875502,0.991582,499.03,6.620019,1859.97,12.202734,30.578236,1.580552981,20,0.77232
12/01/11,3.977491714,1.681338164,0.985431,496.03,6.603792,1856.79,12.089031,30.341093,1.570723811,19.95,0.770832
13/01/11,3.977574059,1.670884158,0.988863,493.27,6.604591,1855.46,12.06849,30.062884,1.549738617,19.946,0.757633
14/01/11,3.977826054,1.687317402,0.996329,488.82,6.590007,1864.36,12.173196,30.050416,1.552925313,19.9,0.74912
15/01/11,,,,NaN,,1872.46,,,,NaN,
16/01/11,,,,NaN,,1872.46,,,,NaN,
17/01/11,3.974156712,1.68048982,0.987078,492.16,6.592968,1872.46,12.029524,29.956277,1.544136429,19.894,0.751258
18/01/11,3.978760003,1.674594271,0.985865,490.32,6.582903,1872.46,11.968888,29.911749,1.536534291,19.85,0.747887
19/01/11,3.983414779,1.669110025,0.991263,490.67,6.582408,1864.64,12.014512,29.810825,1.539463942,19.85,0.740412
20/01/11,3.978622328,1.67094715,0.999332,490.89,6.585436,1841.9,12.113124,30.004825,1.57942399,19.8,0.74228
21/01/11,3.978995636,1.671843799,0.996598,494.1,6.583315,1849.59,12.066119,29.954367,1.5759929,19.8,0.73959
22/01/11,,,,NaN,,1838.94,,,,NaN,
23/01/11,,,,NaN,,1838.94,,,,NaN,
24/01/11,3.979073023,1.672463341,0.994621,492.49,6.581313,1838.94,12.048117,29.857785,1.56672316,19.836,0.736865
25/01/11,3.986466608,1.672109444,0.999926,493.14,6.582671,1842.43,12.105987,29.802883,1.56619594,19.8,0.73551
26/01/11,3.990936335,1.668079819,0.996272,492.51,6.582998,1853.71,12.05292,29.749287,1.578027922,19.75,0.730941
27/01/11,3.988043161,1.668999708,0.995261,490.24,6.582021,1862.05,11.998688,29.631671,1.579177603,19.7,0.729076
28/01/11,3.997082422,1.676294675,0.995186,485.04,6.595988,1858.7,12.042524,29.695842,1.594383662,19.65,0.729395
29/01/11,,,,NaN,,1857.98,,,,NaN,
30/01/11,,,,NaN,,1857.98,,,,NaN,
31/01/11,4.002337131,1.677037686,0.999051,483.32,6.595019,1857.98,12.154324,29.794771,1.604732691,19.669,0.730353
01/02/11,3.998545983,1.665866957,0.997237,484.14,6.586987,1867.82,12.09502,29.62341,1.590185387,19.65,0.727008
02/02/11,4.006375426,1.665145258,0.988843,480.59,6.5848,1853.33,12.024487,29.45012,1.581105557,19.65,0.72448
03/02/11,4.01600582,1.667297199,0.98916,480.5,6.585013,1852.67,12.035431,29.365587,1.592215351,19.65,0.727537
04/02/11,4.012911745,1.666642213,0.986575,481.56,6.58499,1863.03,11.997506,29.347003,1.594600543,19.643,0.733622
05/02/11,,,,NaN,,1872.01,,,,NaN,
06/02/11,,,,NaN,,1872.01,,,,NaN,
07/02/11,4.013871468,1.675053494,0.987235,478.36,6.585037,1872.01,11.969896,29.37357,1.578027005,19.65,0.737844
08/02/11,4.018775211,1.67583425,0.990246,478.18,6.584965,1871.81,12.017528,29.308031,1.577484415,19.627,0.733407
09/02/11,4.014728512,1.668352019,0.994578,479.73,6.589727,1875.32,12.064703,29.312083,1.586429252,19.584,0.732762
10/02/11,4.018009409,1.670832108,0.997648,476.87,6.586666,1891.54,12.138121,29.317113,1.600264628,19.55,0.735078
11/02/11,4.021221532,1.670068027,0.995563,475.93,6.59302,1889.1,12.09058,29.346347,1.595312038,19.55,0.739426
12/02/11,,,,NaN,,1880.37,,,,NaN,
13/02/11,,,,NaN,,1880.37,,,,NaN,
14/02/11,4.02202381,1.669494048,0.988095,473.42,6.596875,1880.37,12.048512,29.299628,1.59672619,19.502,0.744048
15/02/11,4.026646928,1.667283494,0.985714,469.99,6.589193,1891.84,12.03701,29.294597,1.591709845,19.468,0.740192
16/02/11,4.023760178,1.668541821,0.986528,470.59,6.584974,1902.01,12.125019,29.317543,1.585862324,19.516,0.740192
17/02/11,4.022271386,1.672050147,0.982817,474.13,6.580015,1907.69,12.063791,29.280973,1.577433628,19.58,0.737463
18/02/11,4.023776326,1.666911279,0.983195,473.16,6.569971,1893.46,12.001468,29.19865,1.578410509,19.645,0.733837
19/02/11,,,,NaN,,1879.15,,,,NaN,
20/02/11,,,,NaN,,1879.15,,,,NaN,
21/02/11,4.021510097,1.664544922,0.983611,469.14,6.567164,1879.15,12.038265,29.164472,1.580992098,19.65,0.731636
22/02/11,4.022755543,1.668764176,0.987122,468.94,6.58001,1879.15,12.115534,29.254189,1.596839101,19.6,0.731689
23/02/11,4.028767024,1.668487364,0.992572,470.76,6.574321,1889.69,12.108368,29.270993,1.593328964,19.563,0.728279
24/02/11,4.027227184,1.668409206,0.983809,474.01,6.57453,1898.28,12.19698,29.050679,1.606912074,19.572,0.726058
25/02/11,4.028774887,1.660587124,0.980017,478.19,6.577024,1898.39,12.109868,28.936928,1.596788258,19.529,0.726639
26/02/11,,,,NaN,,1895.56,,,,NaN,
27/02/11,,,,NaN,,1895.56,,,,NaN,
28/02/11,4.028769698,1.657655053,0.978387,475.63,6.571635,1895.56,12.097007,28.843068,1.599103658,19.5,0.722857
01/03/11,4.026473779,1.663001808,0.969837,475.21,6.568969,1907.37,12.092224,28.698011,1.606799277,19.448,0.723327
02/03/11,4.031283945,1.662032008,0.974292,476.4,6.572525,1913.21,12.124122,28.473459,1.618726917,19.448,0.724165
03/03/11,4.03198556,1.659566787,0.972491,478.04,6.570036,1916.05,12.062527,28.201083,1.60599278,19.399,0.722022
04/03/11,4.028731103,1.649996418,0.97263,474.04,6.568245,1904.73,11.982518,28.224332,1.597979508,19.395,0.716486
05/03/11,,,,NaN,,1890.23,,,,NaN,
06/03/11,,,,NaN,,1890.23,,,,NaN,
07/03/11,4.026518392,1.654619333,0.97063,472.74,6.55653,1890.23,11.998004,28.139008,1.602010265,NaN,0.71286
08/03/11,4.027270111,1.654482659,0.974169,473.28,6.568715,1893.17,12.073967,28.276946,1.593898403,NaN,0.719528
09/03/11,4.025272832,1.654149914,0.967906,475.63,6.5723,1889.85,11.983487,28.342188,1.584506031,19.366,0.717978
10/03/11,4.024534993,1.658753709,0.970978,475.62,6.574872,1879.49,11.938482,28.522834,1.579431136,19.3,0.723746
11/03/11,4.031220504,1.663762434,0.979307,482.63,6.57453,1871.97,12.00668,28.738837,1.587235896,19.276,0.726058
12/03/11,,,,NaN,,1866.2,,,,NaN,
13/03/11,,,,NaN,,1866.2,,,,NaN,
14/03/11,4.028749642,1.664037855,0.974835,482.1,6.567465,1866.2,11.92809,28.561586,1.579007743,19.25,0.716949
15/03/11,4.033779891,1.675237684,0.992437,480.51,6.572674,1876.29,12.073466,28.883967,1.587006626,19.304,0.720254
16/03/11,4.033761021,1.66145796,0.984876,484.56,6.571285,1887.67,12.029819,28.645975,1.5859795,19.276,0.716794
17/03/11,4.030991145,1.668594687,0.986004,484.01,6.574979,1892.62,12.098972,28.627535,1.583976007,19.347,0.714082
18/03/11,4.034465676,1.669072895,0.983298,485.37,6.569214,1876.78,12.041614,28.47523,1.57841472,19.421,0.707714
19/03/11,,,,NaN,,1874.79,,,,NaN,
20/03/11,,,,NaN,,1874.79,,,,NaN,
21/03/11,4.036494293,1.662110751,0.976469,482.21,6.565027,1874.79,11.989996,28.279907,1.5779907,19.436,0.704523
22/03/11,4.041235663,1.664555626,0.97889,480.55,6.546971,1874.79,11.976919,28.216874,1.569981001,19.45,0.70368
23/03/11,4.041242218,1.663624788,0.982598,481.78,6.552985,1866.34,12.00099,28.319539,1.55786644,19.366,0.707414
24/03/11,4.040982446,1.657134768,0.977916,482.69,6.556767,1867.74,11.975014,28.3469,1.552236693,19.271,0.707814
25/03/11,4.041728657,1.658802692,0.976125,480.37,6.559972,1865.11,11.950974,28.314913,1.555437478,19.298,0.708466
26/03/11,,,,NaN,,1871.37,,,,NaN,
27/03/11,,,,NaN,,1871.37,,,,NaN,
28/03/11,4.039980046,1.659207526,0.978692,479.67,6.562785,1871.37,11.992873,28.393672,1.558509122,19.3,0.712657
29/03/11,4.043509171,1.661453149,0.97661,480.55,6.5605,1877.84,11.972487,28.413195,1.562775487,19.27,0.710934
30/03/11,4.043009226,1.641447835,0.970476,481.96,6.556494,1888,11.918524,28.563662,1.555713272,19.2,0.709723
31/03/11,4.049271486,1.623002745,0.970296,482.08,6.548603,1879.47,11.914971,28.35574,1.544801858,19.193,0.703878
01/04/11,4.055017326,1.627819815,0.967824,479.46,6.547769,1870.6,11.878014,28.392617,1.53921222,19.15,0.707164
02/04/11,,,,NaN,,1858.95,,,,NaN,
03/04/11,,,,NaN,,1858.95,,,,NaN,
04/04/11,4.051966292,1.614817416,0.963413,476.9,6.5375,1858.95,11.832514,28.261587,1.534269663,19.1,0.702247
05/04/11,4.050967104,1.61195821,0.96541,474.55,6.54059,1846.78,11.86997,28.353099,1.533319215,19.05,0.705916
06/04/11,4.050979021,1.604195804,0.959021,475.03,6.543986,1838.29,11.79,28.202797,1.521818182,19.039,0.699301
07/04/11,4.050969684,1.599243856,0.958832,472.89,6.542183,1826.97,11.793251,28.274172,1.513687601,18.993,0.700133
08/04/11,4.050968683,1.570654816,0.95417,473.25,6.53531,1825.09,11.733768,28.065065,1.503090063,19.035,0.694396
09/04/11,,,,NaN,,1817.35,,,,NaN,
10/04/11,,,,NaN,,1817.35,,,,NaN,
11/04/11,4.050782874,1.573437717,0.956907,470.19,6.538312,1817.35,11.753014,28.057711,1.514133296,19.094,0.692809
12/04/11,4.048721493,1.579751209,0.95812,471,6.54029,1815.79,11.770007,28.101244,1.516102281,19.05,0.691085
13/04/11,4.054992065,1.586904023,0.961706,473.77,6.533292,1818.14,11.799903,28.144967,1.512523287,19,0.689988
14/04/11,4.055968336,1.591070065,0.965627,472.72,6.532532,1818.91,11.800014,28.284494,1.523991389,18.925,0.694396
15/04/11,4.066989619,1.577716263,0.964291,472.56,6.532111,1811.1,11.73301,28.131488,1.517785467,18.996,0.692042
16/04/11,,,,NaN,,1800.63,,,,NaN,
17/04/11,,,,NaN,,1800.63,,,,NaN,
18/04/11,4.066970228,1.585429072,0.964694,472.46,6.528827,1800.63,11.709982,28.297723,1.526304729,NaN,0.700525
19/04/11,4.071528458,1.583484827,0.957488,474.76,6.530485,1799.79,11.704517,28.308558,1.5337715,18.985,0.699203
20/04/11,4.071512229,1.563899414,0.951292,473.82,6.525388,1790.54,11.629004,28.134688,1.519531519,18.902,0.688942
21/04/11,4.076522216,1.564934174,0.948025,469.94,6.493966,1782.59,11.612726,27.93438,1.515496434,NaN,0.685683
22/04/11,NaN,NaN,NaN,NaN,NaN,1782.59,NaN,NaN,,NaN,NaN
23/04/11,,,,NaN,,1782.59,,,,NaN,
24/04/11,,,,NaN,,1782.59,,,,NaN,
25/04/11,NaN,NaN,NaN,467.77,NaN,1782.59,NaN,NaN,,18.9,NaN
26/04/11,4.079975371,1.565437504,0.952932,467.63,6.527878,1781.56,11.597523,27.827188,1.524868304,18.885,0.684135
27/04/11,4.079015544,1.561698936,0.952277,465.29,6.511317,1787.88,11.570971,27.71339,1.522293428,18.919,0.681756
28/04/11,4.083006624,1.574827633,0.950723,462.37,6.5,1784.11,11.545018,27.534811,1.520008111,18.95,0.67595
29/04/11,4.076514132,1.579004038,0.948991,460.04,6.490983,1767.54,11.519919,27.352826,1.519515478,18.95,0.672948
30/04/11,,,,NaN,,1768.19,,,,NaN,
01/05/11,,,,NaN,,1768.19,,,,NaN,
02/05/11,4.076497944,1.573700883,0.949518,460.09,6.485004,1768.19,11.518501,27.377502,1.521129608,18.9,0.673991
03/05/11,4.07902571,1.592219215,0.953721,461.65,6.496888,1768.37,11.575778,27.381597,1.531935047,18.861,0.67659
04/05/11,4.076468217,1.584397258,0.952493,463.07,6.493482,1767.05,11.569278,27.234243,1.537226179,18.886,0.671953
05/05/11,4.076481706,1.613946267,0.965506,463.05,6.493722,1763.45,11.69009,27.285001,1.545024976,18.984,0.675037
06/05/11,4.077994621,1.617612578,0.963934,468.35,6.493207,1769.46,11.689194,27.801324,1.544721054,18.95,0.689608
07/05/11,,,,NaN,,1763.12,,,,NaN,
08/05/11,,,,NaN,,1763.12,,,,NaN,
09/05/11,4.078002362,1.609154685,0.964368,467.17,6.494131,1763.12,11.604987,27.755782,1.542126832,18.9,0.694589
10/05/11,4.078980359,1.611505781,0.959535,467.69,6.492408,1779.7,11.598969,27.740632,1.559966569,18.85,0.696476
11/05/11,4.078985861,1.609110538,0.954308,465.57,6.493,1791.72,11.562025,27.664554,1.577209723,18.909,0.696524
12/05/11,4.083515862,1.629053911,0.966368,467.83,6.498834,1798.66,11.712287,28.043524,1.58552957,18.89,0.706564
13/05/11,4.078991597,1.617577031,0.963095,468.07,6.498179,1807.86,11.631022,27.9257,1.582072829,18.938,0.70028
14/05/11,,,,NaN,,1805.37,,,,NaN,
15/05/11,,,,NaN,,1805.37,,,,NaN,
16/05/11,4.082514318,1.629993636,0.974404,465.21,6.508732,1805.37,11.749982,28.173372,1.589266775,18.95,0.707064
17/05/11,4.081504481,1.631783219,0.97509,469.3,6.505892,1814.98,11.752876,28.168443,1.586620563,18.889,0.705667
18/05/11,4.08273002,1.619174808,0.974204,474.19,6.504674,1826.03,11.730583,28.050186,1.583889787,NaN,0.702889
19/05/11,4.083000351,1.608061689,0.967683,471.81,6.504311,1824.62,11.6762,27.999509,1.572940764,18.838,0.701016
20/05/11,4.080986163,1.621057807,0.969235,468.78,6.492168,1814.99,11.635527,28.024303,1.588115474,18.837,0.702395
